review_id,product,rating,review_text,review_date,do_recommend,helpful_votes,sentiment,sentiment_score,themes,defect_risk,return_signal,feature_request
R019940,Fire HD 8 Tablet,5,My four year old love it. It’s like Theon his own world,2018-02-24,True,0.0,positive,0.6,,False,False,
R021992,Fire 7 Tablet,4,"This tablet has a lot of features, it really makes it worth the money if you have an Amazon Prime account.",2017-06-02,True,0.0,positive,0.6,price_value,False,False,
R001710,AmazonBasics AAA Batteries,5,good,2015-03-24,,,positive,0.6,,False,False,
R001444,AmazonBasics AAA Batteries,5,Best batteries...Forget the others. These batteries last the same or more,2017-01-09,,,positive,0.6,,False,False,
R021914,Fire 7 Tablet,5,I'm glad I purchased this item. I bought for my niece and she loves it,2017-02-17,True,0.0,positive,0.6,,False,False,
R022576,Fire 7 Tablet,4,My kids have enjoyed using this device. They have downloaded games and shows.,2016-08-10,True,0.0,mixed,0.0,kids_usability,False,False,
R015563,Fire HD 8 Tablet,4,"Lightweight, nice display and not too large to carry.",2017-03-16,True,0.0,mixed,0.0,screen_display,False,False,
R024002,Fire Kids Edition Tablet,5,Child loves it. Can be used for more than just a time killer. Can learn from it.,2017-01-23,True,0.0,positive,0.6,kids_usability,False,False,
R025455,Fire Kids Edition Tablet,4,Easy setup nice size only thing is the charger cords need to be more sturdy.,2017-05-17,True,0.0,positive,0.6,battery_life|ease_of_use,False,False,
R013156,Kindle E-reader,5,I bought this after my Kindle Keyboard died. I like having a dedicated reader. Its easier on my eyes. Its light weight and fits in my purse with the cover on it. The ads don't bother me. Great purchase,2015-07-10,True,1.0,mixed,0.0,durability,True,False,
R021495,Fire 7 Tablet,5,This kindle fire is great. The kids love it. They can watch shows and play games. Keeps them entertained.,2017-01-18,True,0.0,positive,0.8,kids_usability,False,False,
R009800,AmazonBasics AA Batteries,5,perfect cheap batteries,2015-11-18,,,positive,0.6,durability|price_value,False,False,
R026093,Fire HD 8 Tablet,5,Bought this for my wife to replace her old one and she loved it,2017-05-26,True,0.0,positive,0.6,customer_service,False,False,
R015008,Fire Kids Edition Tablet,5,Limited use if you dont want to enroll with amazon,2017-02-17,True,0.0,mixed,0.0,,False,False,
R016306,Fire Kids Edition Tablet,5,The Screen resolution is great and I like the built-in case,2016-09-30,True,0.0,positive,0.6,screen_display,False,False,
R004520,AmazonBasics AAA Batteries,5,Excellent price for these batteries.,2017-08-06,,,positive,0.6,price_value,False,False,
R018661,Fire HD 8 Tablet,5,"I bought this kindle for my 11yr old granddaughter for Christmas. Me and my husband both had kindles several years prior, and she and my 6 year old grandson love watching and playing on them. Both children have all kinds of game systems but use the kindle way more. My 6 yr old grandson still plays with mine and loves watching you tube, videos and playing games on it. He has several game systems, Xbox, sega, ds but still uses my kindle all the time over those systems.my husband used his all the time for everything from internet to watching movies and shows. I'm getting ready to buy my grandson a new kindle( mine is a bit older and has cracked screen now but still works good).He would like one to call his own. I'm looking at a 16 GB or 32 GB.they are really durable and tough.",2017-04-17,True,0.0,mixed,0.17,screen_display|durability|kids_usability|storage_capacity,True,False,
R027847,Fire HD 8 Tablet,5,My previous Kindle was dying and I wanted a new replacement fast. I went to Amazon and while they had one it was back ordered a month. Expecting to pay more I went to Best Buy and not only found it for the same price but even better it was available at my local store and I could pick it up the same day!,2017-03-17,True,0.0,positive,0.8,performance_speed|price_value|customer_service,False,False,
R009941,AmazonBasics AA Batteries,5,"These batteries perform as well as name brand batteries, I have not had any issues with them.",2017-04-04,,,mixed,0.0,,False,False,
R011607,AmazonBasics AA Batteries,5,"Never knew that Amazon sold batteries until now. Stop buying those batteries at the grocery store and use these! I always run out of batteries in my wireless mouse and keyboard at the worst time because I ignore the low battery warnings. These batteries come in a small cardboard box about the size of 2 boxes of office pens. Inside, the batteries are wrapped in packs of 4 which keeps them neatly organized inside.Overall, these works extremely well and I will never buy batteries at the store again.",2016-06-06,,,mixed,0.0,battery_life,False,False,
R010107,AmazonBasics AA Batteries,5,works as expected,2017-02-11,,,mixed,0.0,,False,False,
R013336,Kindle E-reader,5,I have been a Kindle reader for years now but this is the first device I have used with a backlight and I have to say the eye strain is lower and the reading experience better than ever. For a pure reading device I do not know how it could be better other than lowering the price tag.,2015-07-09,True,2.0,mixed,0.0,price_value,False,False,
R011302,AmazonBasics AA Batteries,2,I thought from the reviews that I had found a really good battery for less money than I usually paid for DuraCell but I was wrong. I put these in a my battery operated Halloween decorations and they lasted exactly 3 weeks on a 4 hour timer mode. The pumpkins where I used DuraCell are still glowing brightly. Guess it's back to the other brand for my battery operated Christmas decorations.,2015-10-22,,,positive,0.6,battery_life|screen_display|price_value,False,False,
R010510,AmazonBasics AA Batteries,5,Massive collection of batteries! Love it!,2016-11-08,,,positive,0.6,,False,False,
R009725,AmazonBasics AA Batteries,5,love these......good value and fast delivery. will buy again. thanks,2017-03-09,,,positive,1.0,performance_speed|price_value,False,False,
R015950,Fire Kids Edition Tablet,5,"We bought the kindle fire to replace a broken iPad 2, which was now out of date for any further updates. I love the parental controls. The case has been a savior for a few drops. My daughter loves the size of the tablet. The 2 year replacement plan and 1 year unlimited FreeSpace makes this the perfect tablet for my child. She loves that she doesn't have to ask everytime she wants a new game or video. We chose to expand the memory up to 128gb with a microsd and so no worries about running out of storage space! My only complaint is that the battery life isn't anywhere near the power of an iPad. So keep your charger with you!",2017-05-05,True,0.0,mixed,0.17,battery_life|durability|kids_usability|storage_capacity|customer_service,True,False,longer battery life
R013240,Kindle E-reader,5,Highly recommend. Battery is perfect. Light weight too!,2015-06-08,True,0.0,positive,0.8,battery_life,False,False,
R015487,Fire HD 8 Tablet,5,So far I am extremely satisfied with my purchase. Great product for a great price!,2017-03-15,True,0.0,positive,0.6,price_value,False,False,
R022741,Kindle E-reader,5,Great item! Would definitely recommend this item -- am still learning all the things about it.,2017-03-15,True,0.0,positive,0.8,,False,False,
R015611,Fire HD 8 Tablet,5,great tab in low price and worth to spend. It has everything what i am looking for.,2017-06-03,True,0.0,positive,0.8,price_value,False,False,
R000775,AmazonBasics AAA Batteries,5,I've had these AA Amazon batteries for a month now and I've had no issues. I replaced the batteries in many of my sons toys when I first got them and all of the toys are still going strong.This pack of batteries comes with 48 AA batteries. It comes in a nice box which I'm still using to keep the unused ones in for storage. I think that the value of these are much better than any other brand. At Walmart for a 24 pack of energizer you will pay 9.94 and for a 24 pack of Duracell you will pay 13.97. This comes with double the amount! With a kid I've learned I can spend a fortune on batteries with all the toys that do not include batteries so I will continue to use these. Very happy with them so far!,2016-09-17,,,positive,0.8,price_value|kids_usability|storage_capacity|customer_service,False,False,
R006362,AmazonBasics AAA Batteries,5,"So far so good, will keep buying Amazon Basics batteries.",2017-07-28,,,positive,0.6,,False,False,
R012057,AmazonBasics AA Batteries,5,So far these batteries have worked out just as good as the name brand.,2015-12-03,,,positive,0.6,,False,False,
R025043,Kindle E-reader,4,I bought this for my son's girlfriend as a gift. She really likes it and has positive words.,2018-03-31,True,0.0,mixed,0.0,kids_usability,False,False,
R011376,AmazonBasics AA Batteries,1,These batteries are absolute garbage. Very little capacity.,2017-04-16,,,mixed,0.0,,False,False,
R004596,AmazonBasics AAA Batteries,4,Inexpensive however I do feel that the power doesn't hold as much as other batteries that are around the same price like Best Buy's Dynex brand.,2016-10-27,,,positive,0.6,battery_life|price_value,False,False,
R006662,AmazonBasics AAA Batteries,1,Die way too fast,2016-01-30,,,positive,0.6,performance_speed,False,False,
R025105,Fire Kids Edition Tablet,4,Bought for my 3 year old and she loves it! Haven't had any issues!,2016-12-23,True,0.0,positive,0.6,,False,False,
R018315,Fire 7 Tablet,5,"Gave it to my grandkids(ages 3, 4 & 9) for Christmas and they loved it.",2016-12-26,True,0.0,positive,0.6,kids_usability,False,False,
R025023,Fire Kids Edition Tablet,5,Purchased as a Christmas gift for my grandson. He loved it!,2017-01-06,True,0.0,positive,0.6,kids_usability,False,False,
R018226,Fire 7 Tablet,5,First got the fire stick so the tablet was a great addition.,2016-05-07,True,4.0,positive,0.6,,False,False,
R004246,AmazonBasics AAA Batteries,4,"used them for multiple electronics, so far... no problems",2017-05-26,,,mixed,0.0,,False,False,
R027389,Fire HD 8 Tablet,5,We have been using our Kindle Fire 7 for years and it wore out. We looked at replacing it with another Fire 7 until I saw the Fire 8. The display is great and the weight is not that big of a difference.,2017-04-29,True,0.0,positive,0.6,screen_display,False,False,
R002136,AmazonBasics AAA Batteries,5,great an the price is wonderful,2017-05-31,,,positive,0.6,price_value,False,False,
R023084,Fire Kids Edition Tablet,4,Good tablet but no YouTube kids like on iPhone. Don't expect iPhone/pad quality very basic AppStore for children,2017-03-17,True,0.0,positive,0.6,kids_usability,False,False,
R021714,Fire 7 Tablet,5,I'm an author and frequently give these away as promotional prizes. My readers love them.,2017-03-31,True,0.0,positive,0.6,,False,False,
R026173,Fire HD 8 Tablet,5,I was in the middle of moving and didnt want to get a new labtop and found this Amazon Fire for a good price. Ive been very happy with it. If your looking for a cheap easy to use tablet look no further.,2017-01-18,True,0.0,positive,1.0,durability|ease_of_use|price_value,False,False,
R015754,Fire HD 8 Tablet,4,Not a huge fan of products that aren't Apple but this one is good. Haven't had any problems with them at all.,2017-02-18,True,0.0,positive,0.6,,False,False,
R026760,Fire HD 8 Tablet,4,"The Amazon Fire Hd8 has great features. The size is perfect to carry anywhere. Excellent apps and accessible to books, movies, games etc. Clear screen. it was very quick and easy to setup and begin using.",2016-11-18,True,0.0,positive,1.0,screen_display|performance_speed|ease_of_use,False,False,
